dt_captura,no_emissor,link,no_tipo_rating,de_rating_br,dt_acao_rating,de_acao_rating,de_outlook,de_classe,de_escala
2026-09-25,RDF Fundo de Investimento em Direitos Creditórios,https://www.liberumratings.com.br/detalhes-ativo/28205,FIDC,B,,Confirmação,Estável,Subordinada,Longo prazo
2026-09-25,RDF Fundo de Investimento em Direitos Creditórios,https://www.liberumratings.com.br/detalhes-ativo/28205,FIDC,CP1,,Confirmação,Estável,Senior,Curto prazo
2026-09-25,RDF Fundo de Investimento em Direitos Creditórios,https://www.liberumratings.com.br/detalhes-ativo/28205,FIDC,CP2,,Confirmação,Estável,Mezanino,Curto prazo
2026-09-25,RDF Fundo de Investimento em Direitos Creditórios,https://www.liberumratings.com.br/detalhes-ativo/28205,FIDC,BBB+,,Confirmação,Estável,Mezanino,Longo prazo
2026-09-25,RDF Fundo de Investimento em Direitos Creditórios,https://www.liberumratings.com.br/detalhes-ativo/28205,FIDC,AA-,,Confirmação,Estável,Senior,Longo prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS FACTA CONSIGNADO INSS DE RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/28190,FIDC,A,,Confirmação,Negativa,Senior,Longo prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS FACTA CONSIGNADO INSS DE RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/28190,FIDC,CP2,,Confirmação,Negativa,Senior,Curto prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS FACTA CONSIGNADO INSS DE RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/28190,FIDC,CP4,,Confirmação,Negativa,Mezanino,Curto prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS FACTA CONSIGNADO INSS DE RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/28190,FIDC,BB,,Confirmação,Negativa,Mezanino,Longo prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Multissetorial Milênio Recebíveis LP,https://www.liberumratings.com.br/detalhes-ativo/28204,FIDC,CCC,,Confirmação,Estável,Subordinada,Longo prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Multissetorial Milênio Recebíveis LP,https://www.liberumratings.com.br/detalhes-ativo/28204,FIDC,CCC,,Encerramento,Estável,Subordinada,Longo prazo
2026-09-25,MOKA FUND I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,https://www.liberumratings.com.br/detalhes-ativo/28191,FIDC,BB,,Confirmação,Estável,Mezanino,Longo prazo
2026-09-25,MOKA FUND I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,https://www.liberumratings.com.br/detalhes-ativo/28191,FIDC,CP4,,Confirmação,Estável,Mezanino,Curto prazo
2026-09-25,MOKA FUND I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,https://www.liberumratings.com.br/detalhes-ativo/28191,FIDC,BBB+,,Confirmação,Estável,Senior,Longo prazo
2026-09-25,MOKA FUND I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,https://www.liberumratings.com.br/detalhes-ativo/28191,FIDC,CP3,,Confirmação,Estável,Senior,Curto prazo
2026-09-25,MOKA FUND I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,https://www.liberumratings.com.br/detalhes-ativo/28191,FIDC,CCC,,Confirmação,Estável,Subordinada,Longo prazo
2026-09-25,Lotus Performance Fundo de Investimento em Direitos Creditórios Multissetorial LP,https://www.liberumratings.com.br/detalhes-ativo/28200,FIDC,CP2,,Confirmação,Estável,Senior,Curto prazo
2026-09-25,Lotus Performance Fundo de Investimento em Direitos Creditórios Multissetorial LP,https://www.liberumratings.com.br/detalhes-ativo/28200,FIDC,A+,,Atribuição,Estável,Senior,Longo prazo
2026-09-25,Lotus Performance Fundo de Investimento em Direitos Creditórios Multissetorial LP,https://www.liberumratings.com.br/detalhes-ativo/28200,FIDC,A+,,Confirmação,Estável,Senior,Longo prazo
2026-09-25,Lotus Performance Fundo de Investimento em Direitos Creditórios Multissetorial LP,https://www.liberumratings.com.br/detalhes-ativo/28200,FIDC,A+,,Confirmação,Estável,Senior,Longo prazo
2026-09-25,Lotus Performance Fundo de Investimento em Direitos Creditórios Multissetorial LP,https://www.liberumratings.com.br/detalhes-ativo/28200,FIDC,BBB,,Confirmação,Estável,Mezanino,Longo prazo
2026-09-25,Lotus Performance Fundo de Investimento em Direitos Creditórios Multissetorial LP,https://www.liberumratings.com.br/detalhes-ativo/28200,FIDC,A+,,Confirmação,Estável,Senior,Longo prazo
2026-09-25,Lotus Performance Fundo de Investimento em Direitos Creditórios Multissetorial LP,https://www.liberumratings.com.br/detalhes-ativo/28200,FIDC,CP3,,Confirmação,Estável,Mezanino,Curto prazo
2026-09-25,Lotus Performance Fundo de Investimento em Direitos Creditórios Multissetorial LP,https://www.liberumratings.com.br/detalhes-ativo/28200,FIDC,CP3,,Confirmação,Estável,Mezanino,Curto prazo
2026-09-25,Lotus Performance Fundo de Investimento em Direitos Creditórios Multissetorial LP,https://www.liberumratings.com.br/detalhes-ativo/28200,FIDC,BBB,,Confirmação,Estável,Mezanino,Longo prazo
2026-09-25,Lotus Performance Fundo de Investimento em Direitos Creditórios Multissetorial LP,https://www.liberumratings.com.br/detalhes-ativo/28200,FIDC,A+,,Confirmação,Estável,Senior,Longo prazo
2026-09-25,Lotus Performance Fundo de Investimento em Direitos Creditórios Multissetorial LP,https://www.liberumratings.com.br/detalhes-ativo/28200,FIDC,A+,,Confirmação,Estável,Senior,Longo prazo
2026-09-25,AURUM - FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL LP,https://www.liberumratings.com.br/detalhes-ativo/28197,FIDC,CP2,,Atribuição,Estável,Senior,Curto prazo
2026-09-25,AURUM - FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL LP,https://www.liberumratings.com.br/detalhes-ativo/28197,FIDC,B,,Confirmação,Estável,Subordinada,Longo prazo
2026-09-25,AURUM - FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL LP,https://www.liberumratings.com.br/detalhes-ativo/28197,FIDC,A-,,Confirmação,Estável,Senior,Longo prazo
2026-09-25,AURUM - FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL LP,https://www.liberumratings.com.br/detalhes-ativo/28197,FIDC,A-,,Confirmação,Estável,Senior,Longo prazo
2026-09-25,AURUM - FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL LP,https://www.liberumratings.com.br/detalhes-ativo/28197,FIDC,BB+,,Confirmação,Estável,Mezanino,Longo prazo
2026-09-25,GFM FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTICREDITO,https://www.liberumratings.com.br/detalhes-ativo/28189,FIDC,CP1,,Confirmação,Estável,Senior,Curto prazo
2026-09-25,GFM FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTICREDITO,https://www.liberumratings.com.br/detalhes-ativo/28189,FIDC,BBB+,,Confirmação,Estável,Mezanino,Longo prazo
2026-09-25,GFM FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTICREDITO,https://www.liberumratings.com.br/detalhes-ativo/28189,FIDC,AA-,,Confirmação,Estável,Senior,Longo prazo
2026-09-25,GFM FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTICREDITO,https://www.liberumratings.com.br/detalhes-ativo/28189,FIDC,CP3,,Confirmação,Estável,Mezanino,Curto prazo
2026-09-25,GFM FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTICREDITO,https://www.liberumratings.com.br/detalhes-ativo/28189,FIDC,B+,,Confirmação,Estável,Subordinada,Longo prazo
2026-09-25,VIA CAPITAL ARTEMUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,https://www.liberumratings.com.br/detalhes-ativo/28201,FIDC,CP5,,Encerramento,Estável,Mezanino,Curto prazo
2026-09-25,VIA CAPITAL ARTEMUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,https://www.liberumratings.com.br/detalhes-ativo/28201,FIDC,B+,,Encerramento,Estável,Mezanino,Longo prazo
2026-09-25,VIA CAPITAL ARTEMUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,https://www.liberumratings.com.br/detalhes-ativo/28201,FIDC,CP2,,Encerramento,Estável,Senior,Curto prazo
2026-09-25,VIA CAPITAL ARTEMUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,https://www.liberumratings.com.br/detalhes-ativo/28201,FIDC,A,,Encerramento,Estável,Senior,Longo prazo
2026-09-25,FAMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,https://www.liberumratings.com.br/detalhes-ativo/28199,FIDC,B,,Confirmação,Negativa,Subordinada,Longo prazo
2026-09-25,COOPERA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/28130,FIDC,BB,,Confirmação,Estável,Mezanino,Longo prazo
2026-09-25,COOPERA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/28130,FIDC,BBB+,,Atribuição,Estável,Senior,Longo prazo
2026-09-25,COOPERA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/28130,FIDC,B,,Confirmação,Estável,Subordinada,Longo prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS GOAL RJ,https://www.liberumratings.com.br/detalhes-ativo/28176,FIDC,CP5,,Confirmação,Estável,Mezanino,Curto prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS GOAL RJ,https://www.liberumratings.com.br/detalhes-ativo/28176,FIDC,B,,Confirmação,Estável,Mezanino,Longo prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS GOAL RJ,https://www.liberumratings.com.br/detalhes-ativo/28176,FIDC,BBB,,Confirmação,Estável,Senior,Longo prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS GOAL RJ,https://www.liberumratings.com.br/detalhes-ativo/28176,FIDC,CP3,,Confirmação,Estável,Senior,Curto prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS GOAL RJ,https://www.liberumratings.com.br/detalhes-ativo/28176,FIDC,CCC,,Confirmação,Estável,Subordinada,Longo prazo
2026-09-25,VIA CAPITAL ADAMANTUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL,https://www.liberumratings.com.br/detalhes-ativo/28159,FIDC,CCC,,Confirmação,Estável,Subordinada,Longo prazo
2026-09-25,VIA CAPITAL ADAMANTUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL,https://www.liberumratings.com.br/detalhes-ativo/28159,FIDC,CCC,,Confirmação,Estável,Mezanino,Longo prazo
2026-09-25,VIA CAPITAL ADAMANTUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL,https://www.liberumratings.com.br/detalhes-ativo/28159,FIDC,CP5,,Confirmação,Estável,Mezanino,Curto prazo
2026-09-25,VIA CAPITAL ADAMANTUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL,https://www.liberumratings.com.br/detalhes-ativo/28159,FIDC,CP4,,Confirmação,Estável,Senior,Curto prazo
2026-09-25,VIA CAPITAL ADAMANTUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL,https://www.liberumratings.com.br/detalhes-ativo/28159,FIDC,BB+,,Confirmação,Estável,Senior,Longo prazo
2026-09-25,INVISTA ATIVOS ALTERNATIVOS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,https://www.liberumratings.com.br/detalhes-ativo/28192,FIDC,CC,,Confirmação,Estável,Única,Longo prazo
2026-09-25,SL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/28196,FIDC,CCC,,Encerramento,Estável,Única,Longo prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios  Multissetorial Prévia,https://www.liberumratings.com.br/detalhes-ativo/28195,FIDC,B,,Encerramento,Estável,Subordinada,Longo prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PREMIER,https://www.liberumratings.com.br/detalhes-ativo/28181,FIDC,C,,Confirmação,Negativa,Subordinada,Longo prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PREMIER,https://www.liberumratings.com.br/detalhes-ativo/28181,FIDC,C,,Confirmação,Negativa,Subordinada,Longo prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PREMIER,https://www.liberumratings.com.br/detalhes-ativo/28181,FIDC,C,,Confirmação,Negativa,Subordinada,Longo prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PREMIER,https://www.liberumratings.com.br/detalhes-ativo/28181,FIDC,C,,Confirmação,Negativa,Subordinada,Longo prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PREMIER,https://www.liberumratings.com.br/detalhes-ativo/28181,FIDC,C,,Confirmação,Negativa,Subordinada,Longo prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PREMIER,https://www.liberumratings.com.br/detalhes-ativo/28181,FIDC,C,,Confirmação,Negativa,Mezanino,Longo prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PREMIER,https://www.liberumratings.com.br/detalhes-ativo/28181,FIDC,CP5,,Confirmação,Negativa,Mezanino,Curto prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PREMIER,https://www.liberumratings.com.br/detalhes-ativo/28181,FIDC,C,,Confirmação,Negativa,Mezanino,Longo prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PREMIER,https://www.liberumratings.com.br/detalhes-ativo/28181,FIDC,CP5,,Confirmação,Negativa,Mezanino,Curto prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PREMIER,https://www.liberumratings.com.br/detalhes-ativo/28181,FIDC,C,,Confirmação,Negativa,Mezanino,Longo prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PREMIER,https://www.liberumratings.com.br/detalhes-ativo/28181,FIDC,CP5,,Confirmação,Negativa,Mezanino,Curto prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PREMIER,https://www.liberumratings.com.br/detalhes-ativo/28181,FIDC,CP5,,Confirmação,Negativa,Mezanino,Curto prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PREMIER,https://www.liberumratings.com.br/detalhes-ativo/28181,FIDC,C,,Confirmação,Negativa,Mezanino,Longo prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PREMIER,https://www.liberumratings.com.br/detalhes-ativo/28181,FIDC,C,,Confirmação,Negativa,Mezanino,Longo prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PREMIER,https://www.liberumratings.com.br/detalhes-ativo/28181,FIDC,CP5,,Confirmação,Negativa,Mezanino,Curto prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PREMIER,https://www.liberumratings.com.br/detalhes-ativo/28181,FIDC,C,,Confirmação,Negativa,Mezanino,Longo prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PREMIER,https://www.liberumratings.com.br/detalhes-ativo/28181,FIDC,CP5,,Confirmação,Negativa,Mezanino,Curto prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PREMIER,https://www.liberumratings.com.br/detalhes-ativo/28181,FIDC,C,,Confirmação,Negativa,Mezanino,Longo prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PREMIER,https://www.liberumratings.com.br/detalhes-ativo/28181,FIDC,CP5,,Confirmação,Negativa,Mezanino,Curto prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PREMIER,https://www.liberumratings.com.br/detalhes-ativo/28181,FIDC,C,,Confirmação,Negativa,Mezanino,Longo prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PREMIER,https://www.liberumratings.com.br/detalhes-ativo/28181,FIDC,CP5,,Confirmação,Negativa,Mezanino,Curto prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PREMIER,https://www.liberumratings.com.br/detalhes-ativo/28181,FIDC,C,,Confirmação,Negativa,Mezanino,Longo prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PREMIER,https://www.liberumratings.com.br/detalhes-ativo/28181,FIDC,CP5,,Confirmação,Negativa,Mezanino,Curto prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PREMIER,https://www.liberumratings.com.br/detalhes-ativo/28181,FIDC,C,,Confirmação,Negativa,Mezanino,Longo prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PREMIER,https://www.liberumratings.com.br/detalhes-ativo/28181,FIDC,CP5,,Confirmação,Negativa,Mezanino,Curto prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PREMIER,https://www.liberumratings.com.br/detalhes-ativo/28181,FIDC,C,,Confirmação,Negativa,Mezanino,Longo prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PREMIER,https://www.liberumratings.com.br/detalhes-ativo/28181,FIDC,C,,Confirmação,Negativa,Mezanino,Longo prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PREMIER,https://www.liberumratings.com.br/detalhes-ativo/28181,FIDC,C,,Confirmação,Negativa,Mezanino,Longo prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PREMIER,https://www.liberumratings.com.br/detalhes-ativo/28181,FIDC,C,,Confirmação,Negativa,Mezanino,Longo prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PREMIER,https://www.liberumratings.com.br/detalhes-ativo/28181,FIDC,C,,Confirmação,Negativa,Mezanino,Longo prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PREMIER,https://www.liberumratings.com.br/detalhes-ativo/28181,FIDC,C,,Confirmação,Negativa,Mezanino,Longo prazo
2026-09-25,BRZ CAPITAL CONSIG I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/28178,FIDC,AA-,,Encerramento,Estável,Senior,Longo prazo
2026-09-25,BRZ CAPITAL CONSIG I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/28178,FIDC,CP2,,Encerramento,Estável,Mezanino,Curto prazo
2026-09-25,BRZ CAPITAL CONSIG I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/28178,FIDC,A-,,Encerramento,Estável,Mezanino,Longo prazo
2026-09-25,BRZ CAPITAL CONSIG I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/28178,FIDC,CP2,,Encerramento,Estável,Senior,Curto prazo
2026-09-25,BRZ CAPITAL CONSIG I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/28178,FIDC,CP2,,Confirmação,Estável,Senior,Curto prazo
2026-09-25,BRZ CAPITAL CONSIG I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/28178,FIDC,AA-,,Confirmação,Estável,Senior,Longo prazo
2026-09-25,BRZ CAPITAL CONSIG I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/28178,FIDC,CP2,,Confirmação,Estável,Mezanino,Curto prazo
2026-09-25,BRZ CAPITAL CONSIG I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/28178,FIDC,A-,,Confirmação,Estável,Mezanino,Longo prazo
2026-09-25,REALINVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/27982,FIDC,B,,Atribuição,Estável,Subordinada,Longo prazo
2026-09-25,REALINVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/27982,FIDC,BB,,Atribuição,Estável,Senior,Longo prazo
2026-09-25,REALINVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/27982,FIDC,CP4,,Atribuição,Estável,Senior,Curto prazo
2026-09-25,BLUEFIN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,https://www.liberumratings.com.br/detalhes-ativo/28185,FIDC,C,,Encerramento,Estável,Subordinada,Longo prazo
2026-09-25,DIP FINANCING 11 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS,https://www.liberumratings.com.br/detalhes-ativo/28182,FIDC,B,,Confirmação,Estável,Senior,Longo prazo
2026-09-25,DIP FINANCING 11 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS,https://www.liberumratings.com.br/detalhes-ativo/28182,FIDC,CP5,,Confirmação,Estável,Senior,Curto prazo
2026-09-25,MILAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/28186,FIDC,CCC,,Confirmação,Estável,Única,Longo prazo
2026-09-25,MILAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS RESPONSABILIDADE LIMITADA,https://www.liberumratings.com.br/detalhes-ativo/28186,FIDC,CP5,,Confirmação,Estável,Única,Curto prazo
2026-09-25,FLUXASSET FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,https://www.liberumratings.com.br/detalhes-ativo/28173,FIDC,B,,Encerramento,Estável,Subordinada,Longo prazo
2026-09-25,FLUXASSET FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,https://www.liberumratings.com.br/detalhes-ativo/28173,FIDC,B,,Confirmação,Estável,Subordinada,Longo prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS EMPIRICA CREDITAS AUTO,https://www.liberumratings.com.br/detalhes-ativo/28174,FIDC,A+,,Encerramento,Estável,Senior,Longo prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS EMPIRICA CREDITAS AUTO,https://www.liberumratings.com.br/detalhes-ativo/28174,FIDC,CP2,,Encerramento,Estável,Senior,Curto prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS EMPIRICA CREDITAS AUTO,https://www.liberumratings.com.br/detalhes-ativo/28174,FIDC,CP3,,Encerramento,Estável,Mezanino,Curto prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS EMPIRICA CREDITAS AUTO,https://www.liberumratings.com.br/detalhes-ativo/28174,FIDC,BBB-,,Encerramento,Estável,Mezanino,Longo prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS EMPIRICA CREDITAS AUTO,https://www.liberumratings.com.br/detalhes-ativo/28174,FIDC,CP3,,Confirmação,Estável,Mezanino,Curto prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS EMPIRICA CREDITAS AUTO,https://www.liberumratings.com.br/detalhes-ativo/28174,FIDC,A+,,Confirmação,Estável,Senior,Longo prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS EMPIRICA CREDITAS AUTO,https://www.liberumratings.com.br/detalhes-ativo/28174,FIDC,CP2,,Confirmação,Estável,Senior,Curto prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS EMPIRICA CREDITAS AUTO,https://www.liberumratings.com.br/detalhes-ativo/28174,FIDC,BBB-,,Confirmação,Estável,Mezanino,Longo prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS ONIX PRIME,https://www.liberumratings.com.br/detalhes-ativo/28082,FIDC,BB+,,Confirmação,Estável,Mezanino,Longo prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS ONIX PRIME,https://www.liberumratings.com.br/detalhes-ativo/28082,FIDC,CP4,,Confirmação,Estável,Mezanino,Curto prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS ONIX PRIME,https://www.liberumratings.com.br/detalhes-ativo/28082,FIDC,A-,,Confirmação,Estável,Senior,Longo prazo
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS ONIX PRIME,https://www.liberumratings.com.br/detalhes-ativo/28082,FIDC,CP2,,Confirmação,Estável,Senior,Curto prazo
